item_id,eye_witness,eye_witness_in,eye_witness_out,informative,informative_in,informative_out,Y_in,Y_out,Y,tokens
1712,0,0,3,0,0,3,0,3,0,webcamtoy minimum almost make sense tcoijrsic2t
1713,0,0,3,1,3,0,0,3,0, nygovcuomo hurricanesandy stay away disaster area sightsee obey curfew emergency order issued sandysafety
1714,0,0,3,1,3,0,0,3,0, rupertmyers hurricanesandy hit statue liberty tcomfkhh4cx
1715,1,1,2,1,3,0,1,2,1, arturinabreu  newyorkpost newyork city never sleep  hurricance sandy nyc tcob9bils8x  empty street concrete jungle
1716,1,1,2,1,3,0,1,2,1, wbur unreal photo coming nyc s ap photo seawater flooding construction site ground zero sandy tco1hsdhr4o
1717,1,1,2,0,0,3,0,3,0,best community evah 2 everyone reached nyc got smacked around sandy fine feelin love
1718,0,0,3,0,0,3,0,3,0,cant stop reading sandy update heading nyc wk hoping safety otherwise could turn disasterrelief trip 
1719,0,0,3,1,3,0,0,3,0,fukushima diary s flood live update brooklyn ny superstorm sandy  tconjmuvmnh
1720,0,0,3,0,1,2,0,3,0,eldest son nyc finally communicates mr hanson friend survived sandy help beer candle
1721,0,0,3,1,3,0,0,3,0,due masandy sen brown say wont participate fourth final senate debate tcohwejjzuj
1722,0,0,3,0,2,1,0,3,0, mathewpowers m torn feeling concern folk w sandy along love weather utter annoyance w medium nyc bias
1723,0,0,3,0,1,2,0,3,0,gov cuomo need anticipate extreme weather type situation future sandy
1724,0,0,3,0,0,3,0,3,0,yo fux sandy
1725,0,0,3,0,0,3,0,3,0, sandyshurricane dis bitch waz standin outside yellin sandy aint shit threw mobile home da bitch yolo
1726,0,0,3,0,0,3,0,3,0, rupaulsdragrace sandy real booger
1727,0,0,3,0,2,1,0,3,0, eonline oliver stone hurricanesandy  punishment  obama romney ignoring climatechange tcoit0xiofq
1728,0,0,3,0,1,2,0,3,0,staysafe everyone sandy hurricane hurricanesandy eastcoast flood weather chair earthquake newengl tcod6dkmfuh
1729,0,0,3,0,0,3,0,3,0,mientras tanto en chile algs futbolistas chiquillos faranduleros sucumben al huracn sandy sandyboquita
1730,0,0,3,1,2,1,0,3,0,6 fake hurricanesandy photo re sharing socialmedium via mashable tcomzlhcndg
1731,0,0,3,1,2,1,0,3,0,9 people died nyc damn yo sandy got mercy 
1732,1,1,2,1,3,0,1,2,1, nuriaq pet owner get help evacuation tcoslhfozfr va usatoday sandypets
1733,0,0,3,0,0,3,0,3,0,white bread officially done uploaded thank hurricanesandy productive extra time tcorgk4bckx
1734,0,0,3,1,3,0,0,3,0,romney collect food sandy victim tcozaybqztc
1735,0,0,3,0,0,3,0,3,0, sextanoticias sandy inunda nuevayork deja 14 muertos en estados unidos tcoepzig4zv
1736,1,1,2,0,1,2,0,3,0, theorossi siny nyc took severe beating sandy going outside start clean process never seen anything like prayer
1737,0,0,3,1,3,0,0,3,0, richeisen redcross providing lifesaving service meal shelter hurricanesandy victim textredcross 90999 give 10 donation
1738,0,0,3,1,3,0,0,3,0, nycmayorsofficemayor update newyorkers sandy 15 minute stay tuned tcotedml8bl
1739,0,0,3,0,1,2,0,3,0,north caught bad rt iamlegend804 sandy aint make much noise
1740,0,0,3,0,1,2,0,3,0, itakeyobicth sandy bout mess lot
1741,0,0,3,0,0,3,0,3,0, tatergangordie sandy would nice blew school away 
1742,0,0,3,1,3,0,0,3,0, newyorker tnycloseread talking climatechange like talking gun control massacre tco3fcy5p4u
1743,0,0,3,1,3,0,0,3,0,hurricanesandy help recovery effort one worry disease even america  tcolqyvzxw0
1744,0,0,3,0,1,2,0,3,0, gregaiello nfl club informed trading deadline moved tues thurs 4 pm et  4 start waiver vested vet sandy
1745,0,0,3,0,0,3,0,3,0,tras dejar grave saldo de muerte destruccin en hait cuba jamaica bahamas repblica dominicana puerto rico elhuracn sandy 
1746,0,0,3,0,0,3,0,3,0,offended one family checked sandy inquiry twitter friend  real  friend
1747,0,0,3,1,3,0,0,3,0, chasercentral 5 fake hurricanesandy photo s re sharing socialmedium tcoeypobfgs
1748,0,0,3,0,1,2,0,3,0,new storm chasin team ab josh jenna brother leggo bring sandy
1749,0,0,3,1,3,0,0,3,0, jlo need safe place stay shelter info avail redcross hurricanapp sandy tco8jiduqhq
1750,0,0,3,0,0,3,0,3,0, samrboardman punk d hell sandy 
1751,0,0,3,0,0,3,0,3,0, emilyhasbooks s legitimate hurricane female body way try shut whole thing sandy
1752,0,0,3,0,1,2,0,3,0, katiestyles1d come hurrican sandy foxnews tco1qvtl9an
1753,1,1,2,1,3,0,1,2,1, alinachocnn working nyc cranecollapse story today one ppl evacuated area send tweet sandy
1754,0,0,3,1,3,0,0,3,0, hell0imnatalie sandy s eye hitting union county 4 hour ecall 911
1755,0,0,3,0,0,3,0,3,0, mittstormtips thoughtprayer go 53 mittstormtips sandy
1756,0,0,3,0,0,3,0,3,0, danmeatsix hopeeveryone nyc ok fuck sandy
1757,1,1,2,1,3,0,1,2,1, tarrynkim nyc water rushing subway sandy hurricanesandy tcofrggiit0 
1758,0,0,3,1,3,0,0,3,0, nbcnewyork sandy nyc village halloween parade canceled first time fourdecade history sandynyc tcopcnoixdo
1759,0,0,3,0,0,3,0,3,0,valor sandy gera inundaes incndios e destruio em nova york tcoglnhhmyw
1760,0,0,3,1,3,0,0,3,0, aspca shelter rescue group affectedhurricane sandy please tell u need ll share online sandypets
1761,0,0,3,0,0,3,0,3,0,missa ej att man kan flja nyc skyline live sandy tcoocjgrccg s  hr ser dt ut nuvackert skrmmande tcocmn77cvc
1762,0,0,3,0,0,3,0,3,0,people saying sandy nt anything maybe try saying people shore nyc see happens
1763,0,0,3,1,3,0,0,3,0,almost important disney princess natalie portman rt rejectnation hurricane relief take moment donate tcogka9lwud
1764,0,0,3,0,1,2,0,3,0,rn sandy tcoxk7va3rn
1765,0,0,3,1,2,1,0,3,0,whoa godbless eastcoast   cnnbrk bloomberg storm killed 10 nyc cnn us toll sandy least 21 tco1pbmuhb0
1766,0,0,3,0,0,3,0,3,0, lopezdoriga frankenstorm sandy vista desde el espacio el litoral linea amarilla la izquierda la dimensiona1600 km de largo tcosxxc6e92
1767,0,0,3,1,2,1,0,3,0,looter descend aftermath hurricanesandy tcoavjo8usn
1768,1,1,2,0,1,2,0,3,0, truecalivixen job power cant work sandy really fucked wit money doe   
1769,0,0,3,0,1,2,0,3,0,pakistani radical wanted us offer aid tcomjwzx1wo
1770,0,0,3,0,0,3,0,3,0,turtledub616 love glad r home especially sandy town tell everyone blessing 2u
1771,0,0,3,1,3,0,0,3,0, dustincadreau ambulance line evacuate nyu hospital crazy sandy nyc tcov16fvhup
1772,0,0,3,1,3,0,0,3,0,shore fellowship outside atlanticcity nj set relief aftermath hurricanesandy tcopebpku8y
1773,0,0,3,0,0,3,0,3,0,sandy destroyed much 
1774,0,0,3,1,3,0,0,3,0, db re trying fly back nyc nt expect land laguardia wed due flooding tcokl0zbbcb sandy
1775,0,0,3,1,3,0,0,3,0,hurricanesandy coverage illustrates creative emergency reporting knight center tcoqbftw3ak
1776,0,0,3,1,3,0,0,3,0,sandy s damage easthaven pale comparison irene s official say tcotiwhnxen nhregister nhrswift
1777,0,0,3,0,0,3,0,3,0, killchrissy eastcoast enjoy stunning ericaglyn in silence trailer tcoucuhk5za music nyc sandy frankenstorm nycmusic halloween
1778,0,0,3,1,3,0,0,3,0,good morning nyc   come flood  via weatherchannel sandy tcocrkxscgl
1779,0,0,3,0,0,3,0,3,0, veja furaco sandy deve afetar 50 milhes de pessoas no eua tcoaezvzgos
1780,1,1,2,0,1,2,0,3,0,doublerainbow shine nyc superstormsandy mashrules tcoiojfyvyj
1781,0,0,3,1,2,1,0,3,0, sportscenter breaking thursday s knicksnets season opener barclays center postponed due aftermath hurricanesandy
1782,0,0,3,0,1,2,0,3,0,who sandy everyone keep talking movie play never heard justkidding unlucky
1783,0,0,3,1,3,0,0,3,0, cnnlive newyork city mayor mikebloomberg talk city s response hurricanesandy live tcofoksw980 nyc
1784,0,0,3,0,1,2,0,3,0, naomimcaleese brace nyc sandy
1785,0,0,3,1,3,0,0,3,0,headline usatoday nyc try heal deadly storm tcodnqkajr7
1786,0,0,3,0,1,2,0,3,0, doctorchristian oh love america preacher r blaming hurricanesandy gay gay thing would much better name sandy
1787,0,0,3,1,3,0,0,3,0,empirestate building manhattan nyc hurricanesandy tcouxwdsmi5
1788,1,1,2,1,2,1,1,2,1,walked store   closed  zonea sandy nyc farrock tcooskgdp5v
1789,1,1,2,0,0,3,0,3,0, blessingxo m sandy survivor
1790,0,0,3,0,2,1,0,3,0, elitethatsme 22 death nyc due sandy damn  sayin prayer family
1791,0,0,3,0,0,3,0,3,0, eduardosuarez el alcalde michael bloomberg  la recuperacin que no espera e un trabajo de titanes  sandy nyc
1792,0,0,3,1,3,0,0,3,0, wnyc wayhelp tcoe56fi7n9 hearing park slope armory need vols rt johndeguzman people ready help nyc
1793,0,0,3,1,2,1,0,3,0,romney republican dolt laugh sandy show need heal planet tcontydvfcw via dailykos
1794,1,2,1,1,2,1,1,2,1, finallevel sandy aftermath report safe sound power still  conserving battery phone sign zombie yet
1795,1,2,1,1,3,0,2,1,1, jetsetcastle night sandy blew thought new yorker happening tragic nyc hurricane tcovxdqpvx3 wewillrebuild
1796,0,0,3,1,3,0,0,3,0,look caribbean death damage sandy hurricanesandy blamed least 71 death car  tco0vypl54g
1797,0,0,3,0,0,3,0,3,0, butshawty furaco sandy e junior
1798,0,0,3,0,1,2,0,3,0,movie 2012new york flooded october 2012 october 2012new york actually flooded wake endtimes sandy nyc
1799,0,0,3,1,3,0,0,3,0, 10tv hurricanesandy could bring rain snow mix tonight tcouhcckxxm doppler10
1800,0,0,3,0,0,3,0,3,0,sat watching news sending thought u state right tragic sandy
1801,0,0,3,0,0,3,0,3,0,hurricane gloriairenesandy next
1802,0,0,3,1,2,1,0,3,0, thenextweb combinator extends application winter 2013 class november 2 hurricanesandy tcomxbt8pun thekenyeung
1803,0,0,3,1,3,0,0,3,0, truemarketai fire damage  111 home completely destroyed  queen nyc ny  dozen damaged sandy fdny nypd myfoxny
1804,0,0,3,0,0,3,0,3,0, isacastillo7 thoughtprayer people suffer storm sandy godbless
1805,0,0,3,1,2,1,0,3,0, thehill bush s brownie criticizes obama sandy response tco5xqpowlj petekthehill
1806,0,0,3,1,3,0,0,3,0, dnainfo road bridge transit service open still closed hurricanesandy sandy sandyny nyc tcobjwjiat8
1807,0,0,3,1,2,1,0,3,0,holy crap sandy tcowcatf026
1808,0,0,3,0,0,3,0,3,0,staysafe nepa affected or still recovering irene hope sandy leaf alone
1809,0,0,3,0,0,3,0,3,0, 24htve obama advierte de que elhuracn sandy podra tener  consecuencias catastrficas  tcouv9zer1o va rtve
1810,0,0,3,0,0,3,0,3,0,carewally homeless sandy moving misshaaana cool
1811,1,1,2,0,1,2,1,2,0,shelter sandy got ta charge phone   tcohcjnqpyi
1812,0,0,3,1,3,0,0,3,0,due aftermath hurricanesandy ewing public school closed wednesdayoctober 31 imsouped ty sandy ty damage
1813,0,0,3,1,2,1,0,3,0, airforcecarl wow never seen downtown newyork empty ghosttown sandy tcodhmg4gwq
1814,0,0,3,1,3,0,0,3,0,time nyc firefighter look collapsed cranedangling building tcozbah0x9l sandy davideongarello
1815,1,1,2,0,2,1,0,3,0, barrabest timesquare nyc abandoned hurricanesandy light still shining though tcot88apvoo
1816,0,0,3,0,1,2,0,3,0, misterbrilliant oh god rip newyork sandy tcobppljcbv
1817,0,0,3,1,3,0,0,3,0, bloombergnews tropicana ceo report minor storm damage newjersey casino tcorwfvewup sandy
1818,0,0,3,0,1,2,0,3,0,rough night eastcoast least florida caught break staystrong sandy
1819,0,0,3,0,0,3,0,3,0,first m sad newyork almost cry second uncle wished gaga die sandy hurricane nt give fuck hurt
1820,0,0,3,1,3,0,0,3,0,highway band connecticut lifted lincoln tunnel tunnel open nyc metro area nyc sandy
1821,0,0,3,1,3,0,0,3,0,sandy buries west virginia snow tcora8i7gvo
1822,0,0,3,0,0,3,0,3,0, readysetreset heartgo victim hurricanesandy
1823,0,0,3,1,3,0,0,3,0, nytmetro coned number nycarea customer withoutpower 68700 sure keep rising tcogiqdu9yx  safe
1824,0,0,3,0,0,3,0,3,0, mcdonalds re thinking friend eastcoast hurricanesandy nears careful staysafe
1825,1,1,2,0,1,2,1,2,0, lifeofagoat die sandy life really beach
1826,0,0,3,1,2,1,0,3,0,jiwa mine miner 760000 con ed customer nyc still withoutpower reuters newyork power c  tcoi03thbhe
1827,0,0,3,0,1,2,0,3,0,toddkincannon thadviers agree todd think help obama could provide sandy victim took trump s offer 5 mill
1828,0,0,3,1,3,0,0,3,0, paigeyirene hurricanesandy hit nyc  nychurricane nyc flood floodinnyc tcowdsvujpg
1829,0,0,3,1,2,1,0,3,0,hurricane making newyorkers lonely sandy tco4sbdopfm
1830,0,0,3,1,3,0,0,3,0,ac shut 4th time 34 year part boardwalk broke washed away ohno sandy
1831,0,0,3,0,1,2,0,3,0,sandy finally found way get bikini bottom bad s going nyc texas
1832,1,1,2,1,2,1,1,2,1, momtrends carousel still standing dumbo nyc sandy tcou0pjfu6x
1833,0,0,3,0,1,2,0,3,0, mikebloomberg thank fdny nypdnews heroic effort protect newyorkers sandy please rt
1834,0,0,3,0,1,2,0,3,0,hurricanesandy live storm u mess hockey cool crossedtheline
1835,0,0,3,1,3,0,0,3,0, newsbreaker alert least 168 people stranded 59 location manhattan staten island queen brooklyn coast guard tell cnn sandy nyc
1836,0,0,3,0,0,3,0,3,0,tcojtv43kz4 gra construccin colapsa por vientos de sandy en nyc quinnannette
1837,0,0,3,1,3,0,0,3,0,nyc subway shutdown poweroutage fire following hurricanesandy destruction photo live u  tcooon7jxod via huffpostny
1838,0,0,3,0,1,2,0,3,0, kazarnowicz gap americanapparel show bad taste attaching  call action  comms tcooiakizzh  matslindborg
1839,0,0,3,1,3,0,0,3,0, nytimes updated death toll storm rise 38 across country 17 dead newyork tcovtkg6a4u
1840,0,0,3,1,2,1,0,3,0, problogger pic ppl charging device street tcoqslua1nm tcopr1ce6ln nyc sandy
1841,0,0,3,0,1,2,0,3,0,nothing black president good enough racist tcosftfep0x
1842,0,0,3,1,2,1,0,3,0, ticsandpips global marketsenergy market rise sandy insurer fall tcofb7lluoj eurusd
1843,1,1,2,1,3,0,1,2,1,sandycam hurricanesandy live 247 livestream tcozmij3ll1
1844,0,0,3,0,2,1,0,3,0, zprophetmma honest god pic nyc sandy tcosekra1xt
1845,0,0,3,1,3,0,0,3,0,sidewalk used fallen branch broadway bw 112 113 street sandy manhattan nyc tcov2tqfwei
1846,0,0,3,0,0,3,0,3,0, rickygervais  pastor blame gay hurricanesandy  tcolf4mc5x5 cant decide hilarious fucking disgusting depressing mental
1847,0,0,3,1,2,1,0,3,0, mindbiowingfact shark photographed swimming front yard flooded home brigantine beach newjersey sandy pic tcoeryjeque
1848,0,0,3,0,2,1,0,3,0,hurricane survival kit mariobatali approve sandy tcooiud6bjp
1849,0,0,3,0,0,3,0,3,0, youngmanmusic sandy gentle love thought nyc newyork fb
1850,0,0,3,0,0,3,0,3,0, 2bestieslove1d praying people touched hurricanesandy  first time actually hate nickname 
1851,0,0,3,0,0,3,0,3,0, tuiterhits tras la tempestad vuelve la calma precioso arcoiris sobre los rascacielos de manhattan sandy tcoz0sytqmy
1852,0,0,3,1,3,0,0,3,0,touch much mt gossipee lindsay lohan tell hurricanesandy victim chill classy tcovsdutw9a
1853,0,0,3,1,2,1,0,3,0,we ok facebook  top term following hurricanesandy yesterday eastcoast prepa  tco5xqrvmgw webpronews
1854,0,0,3,1,3,0,0,3,0, cnnbrk 765000 7 state electricity ny nj affected hurricanesandy tcoxeynbgw0
1855,0,0,3,1,2,1,0,3,0, syriana hurricanesandy s early warning sign sandy tco23lgzczl
1856,0,0,3,1,3,0,0,3,0, notbranden nyceast coast cell network busy internet text sandy s 311692 free tcoeevdfqgk please rt
1857,0,0,3,0,0,3,0,3,0, realskipbayless re sandy s path godbless
1858,0,0,3,1,2,1,0,3,0, patkiernan jon  appreciate kind ny1sandy comment rt joncaramanica letting ny1 hold storm tcosuikosbk
1859,0,0,3,1,3,0,0,3,0, time nyc firefighter look collapsed cranedangling building tcoakt5tawb sandy
1860,1,1,2,1,2,1,0,3,1,jritka took  tcokok3s6gc sandy sheboygan
1861,0,0,3,1,3,0,0,3,0,hurricanesandy said moving towards cape may newjersey al jazeera blog tcoksbjp9qt
1862,0,0,3,0,3,0,0,3,0,based ve seen nyc longisland wrt sandy nt worry u nt heard loved one power cell danger
1863,0,0,3,1,3,0,0,3,0,sandy shuts nyc fox business tcosdwbcwpx
1864,0,0,3,1,3,0,0,3,0,limited train service resuming nyc superstormsandy cbs news hindu business linelimited train service resuming nyc aft 
1865,0,0,3,1,2,1,0,3,0,soybean trade see little impact sandy tcoggcloind
1866,1,1,2,1,2,1,1,2,1,looklike worst sandy past u linger day yet cold damp dreary
1867,0,0,3,0,0,3,0,3,0,thingssaidaftersex let s cuddle sleep start round 2 babeee
1868,0,0,3,0,1,2,0,3,0, fontybear rt nickisladybuguk dear god please keep people hit hurricanesandy safe amen
1869,1,1,2,1,3,0,1,2,1, twcjerdman surge topped 9 king point ny li tcoljwgbc6p sandy
1870,0,0,3,0,0,3,0,3,0,sorry snooki everyone affected sandy tcogorvso83
1871,0,0,3,0,0,3,0,3,0,nt viagra banner nyc crane morning disappointed sandy
1872,0,0,3,0,0,3,0,3,0,thank god live vt sandy never even came close hitting u still got 2 day school s 70 sunny
1873,0,0,3,0,0,3,0,3,0,baby mama frozen raspberry ice tea sandy nt bad
1874,1,1,2,1,2,1,1,2,1,97 fairfield power shit sandy
1875,1,1,2,0,2,1,1,2,0,power interesting nyc sandy
1876,0,0,3,1,3,0,0,3,0,watch sandycam hurricanesandy live 247 livestream tco3acsv4yy
1877,0,0,3,1,3,0,0,3,0,canadian redcross deploying 10 volunteer support shelter operation newyork following hurricanesandy
1878,0,0,3,1,3,0,0,3,0, rebeccarumble nt already seen amazing pic nyc sandy coming look tcojeap5n9e
1879,0,0,3,0,0,3,0,3,0,hurricanesandy omg
1880,0,0,3,1,3,0,0,3,0, rtcom death toll superstormsandy rise 40 u canada least 18 killed nyc tcorfbll7kn
1881,1,1,2,1,2,1,1,2,1, rondoylewrites nt realize much rely trello sandy flooding nyc took fogcreeksoftware s server
1882,0,0,3,1,3,0,0,3,0, ahurricanesandy would like donate redcross help affectedhurricane sandy please tcotuymhxq7
1883,0,0,3,1,3,0,0,3,0,may bind together community aid suffering aftermath hurricanesandy americanredcross donate
1884,0,0,3,0,1,2,0,3,0,jabarioliver hey cousin checking rest family ok affectedhurricane sandy xxx
1885,0,0,3,0,0,3,0,3,0, dkemp2211 eveyones getting happy school watch sandy fuck whole city tomorrow
1886,0,0,3,1,3,0,0,3,0,sandy update 4 east river bridge closing 7 pm nyc regional bridge road closure tcoumo2lgqj
1887,0,0,3,0,1,2,0,3,0, kndme everybody keep saying sandy weak understanding damage place fire homeswrecked deadpeople
1888,0,0,3,1,3,0,0,3,0, redcrossny urgent volunteer needed hurricanesandy shelter d like help learn tcouqmmqfp0
1889,0,0,3,0,0,3,0,3,0, republikaonline kerugian akibat badai sandy diperkirakan rp 200 triliun tcoj5y4hwwr
1890,0,0,3,0,0,3,0,3,0, gatapaciente sandy en espaa la llamaramos  la que est cayendo hoy  no dejaramos de mariconadas
1891,0,0,3,0,0,3,0,3,0,duehurricane sandy b tches like  tcort5uboxx
1892,0,0,3,0,1,2,0,3,0,yey vi er kjendiser instacool instaawesome vann gatene hurricanesandy nyc flooded odamarie93 saraska tcounlrnmao
1893,0,0,3,1,3,0,0,3,0,thenerdybird tunnel city closed bridge closing tonight get meet bane sandy
1894,0,0,3,0,0,3,0,3,0,got ta wonder newyorkers thinking marathon million wo power homeless letstrytoprioritize sandy
1895,0,0,3,0,0,3,0,3,0,people bitching people bitching hurricane sandy lt lt lt lt
1896,1,1,2,0,0,3,0,3,0,gym closed sandy rt oneshotdeal1 mizzheffner good mourning sexy u workout mourning u miss out
1897,0,0,3,1,2,1,0,3,0,sandy sales  tragedy soon soon go shopping aftermath hurricanesandy e  tcoy9gzxku2
1898,1,1,2,0,2,1,1,2,0, aspca huge shoutout rescue team pulling 24hr shift sandy tcolazqszlt sandypets
1899,0,0,3,1,3,0,0,3,0,hm bounty replica  reportedly sunk  us coast guard reuters replica tall ship hm bounty reported  tcokbhf9eyb
1900,0,0,3,0,0,3,0,3,0, vuberrypie gangnam style actually raindance brought hurricanesandy
1901,0,0,3,0,0,3,0,3,0, kingsthings thank heaven fema great job aftermath sandy
1902,0,0,3,0,1,2,0,3,0,hey hurricanesandy d better harm snooki baby lorenzo
